City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
341,Kununurra,AU,-15.7667,128.7333,91.38,55,100,6.91,overcast clouds
342,Lindas,NO,60.7381,5.16,45.77,90,100,18.48,overcast clouds
343,Fort Nelson,CA,58.8053,-122.7002,-4.41,77,75,2.3,broken clouds
344,Kawalu,ID,-7.3817,108.2082,75.67,86,100,1.48,overcast clouds
345,Huilong,CN,31.8111,121.655,39.97,59,7,0.36,clear sky
346,Seljord,NO,59.4894,8.634,29.61,93,91,5.03,overcast clouds
347,Rosario,AR,-32.9468,-60.6393,91.94,44,0,1.01,clear sky
348,Macas,EC,-2.3167,-78.1167,67.48,97,37,2.08,scattered clouds
349,Bad Essen,DE,52.3167,8.3333,37.99,77,100,7.58,overcast clouds
350,Talcahuano,CL,-36.7167,-73.1167,60.48,88,100,6.91,overcast clouds
351,Coquimbo,CL,-29.9533,-71.3436,64.13,88,20,5.75,few clouds
352,Eyl,SO,7.9803,49.8164,72.19,74,66,14.99,broken clouds
353,Tigil,RU,57.8,158.6667,4.53,95,100,2.06,overcast clouds
354,Santiago Del Estero,AR,-27.7951,-64.2615,86.81,21,4,8.39,clear sky
355,Teluknaga,ID,-6.0989,106.6381,80.64,88,40,5.01,scattered clouds
356,Lerdo,MX,25.5333,-103.5333,56.88,47,100,3.94,overcast clouds
357,Port-Gentil,GA,-0.7193,8.7815,79.75,82,95,12.28,overcast clouds
358,Ondjiva,AO,-17.0667,15.7333,67.84,29,99,7.14,overcast clouds
359,Beringovskiy,RU,63.05,179.3167,-8.99,93,94,13.49,overcast clouds
360,Richards Bay,ZA,-28.783,32.0377,74.37,93,100,14.14,moderate rain
361,Berezna,UA,51.5716,31.7846,6.58,93,82,10.78,broken clouds
362,Ramnagar,IN,29.4,79.1167,49.69,87,9,3.49,clear sky
363,Ballina,AU,-28.8667,153.5667,82.58,63,1,11.5,clear sky
364,Itoman,JP,26.1247,127.6694,59.4,69,75,16.11,broken clouds
365,Cherskiy,RU,68.75,161.3,-31.72,99,11,2.55,few clouds
366,Waldkirch,DE,48.0959,7.9637,31.14,91,5,4.65,clear sky
367,Tura,IN,25.5198,90.2201,61.56,79,100,0.96,overcast clouds
368,Elbistan,TR,38.2059,37.1983,38.08,99,100,2.73,overcast clouds
369,Lata,PT,40.1629,-8.3327,53.06,86,0,4.47,clear sky
370,Shumskiy,RU,54.8318,99.1328,7.68,87,100,4.18,overcast clouds
371,Balkanabat,TM,39.5108,54.3671,47.23,82,72,8.9,broken clouds
372,Poum,NC,-20.2333,164.0167,81.27,78,3,24.56,clear sky
373,Ushtobe,KZ,45.2514,77.9838,24.49,77,2,2.77,clear sky
374,Iwanai,JP,42.9744,140.5089,32.92,98,100,10.74,snow
375,Ust-Maya,RU,60.4167,134.5333,-12.55,93,100,0.51,overcast clouds
376,Impfondo,CG,1.6381,18.0667,76.59,30,100,1.52,overcast clouds
377,Suntar,RU,62.1444,117.6319,-17.86,98,21,5.19,few clouds
378,Do Gonbadan,IR,30.3586,50.7981,41.09,93,75,0.0,broken clouds
379,Saint Anthony,US,45.0205,-93.218,36.14,75,0,3.0,clear sky
380,Namatanai,PG,-3.6667,152.4333,86.04,66,4,8.66,clear sky
381,Qingyuan,CN,23.7,113.0333,51.78,57,8,4.54,clear sky
382,Bredy,RU,52.4153,60.3411,10.94,95,100,8.41,overcast clouds
383,Vicuna,CL,-30.0319,-70.7081,73.78,64,90,1.95,overcast clouds
384,Salinopolis,BR,-0.6136,-47.3561,77.81,82,85,7.07,overcast clouds
385,Phan Thiet,VN,10.9333,108.1,77.7,58,27,6.78,scattered clouds
386,Granja,BR,-3.1203,-40.8261,73.72,94,99,3.0,overcast clouds
387,Snezhnogorsk,RU,69.1933,33.2531,24.58,90,100,22.59,overcast clouds
388,Castres,FR,43.5833,2.1667,41.25,93,20,2.3,mist
389,George,ZA,-33.963,22.4617,62.15,88,100,3.44,overcast clouds
390,Saldanha,ZA,-33.0117,17.9442,60.85,83,86,14.27,overcast clouds
391,Lethem,GY,3.3803,-59.7968,81.19,61,50,12.33,scattered clouds
392,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,75,100,5.99,overcast clouds
393,Upernavik,GL,72.7868,-56.1549,-2.78,96,100,9.8,overcast clouds
394,Ancud,CL,-41.8697,-73.8203,58.53,88,0,3.71,clear sky
395,Keti Bandar,PK,24.1447,67.4497,60.28,55,2,8.77,clear sky
396,Severo-Kurilsk,RU,50.6789,156.125,30.51,82,97,8.61,overcast clouds
397,Pathein,MM,16.7833,94.7333,74.57,59,99,0.63,overcast clouds
398,Grand Gaube,MU,-20.0064,57.6608,78.39,89,98,5.99,light rain
399,Caravelas,BR,-17.7125,-39.2481,76.89,82,0,9.73,clear sky
400,Cotonou,BJ,6.3654,2.4183,81.52,81,100,9.84,overcast clouds
401,Airai,TL,-8.9266,125.4092,73.9,61,99,2.55,overcast clouds
402,Mehamn,NO,71.0357,27.8492,28.8,73,28,19.66,scattered clouds
403,Garoua Boulai,CM,5.8833,14.55,64.63,35,82,3.09,broken clouds
404,Olinda,BR,-8.0089,-34.8553,80.33,83,40,4.61,scattered clouds
405,Rudbar,AF,30.15,62.6,47.39,49,51,4.72,broken clouds
406,Jieshi,CN,22.8134,115.8257,57.94,66,68,18.5,broken clouds
407,Bud,US,39.447,-86.1758,32.9,56,29,14.32,scattered clouds
408,Vitim,RU,59.4511,112.5578,3.65,95,100,7.45,overcast clouds
409,Chimore,BO,-16.9833,-65.1333,74.32,95,95,3.44,overcast clouds
410,Cidreira,BR,-30.1811,-50.2056,72.61,86,0,12.57,clear sky
411,Belsand,IN,26.45,85.4,59.99,90,90,0.78,heavy intensity rain
412,Okitipupa,NG,6.5047,4.7839,76.33,95,23,3.2,few clouds
413,Bachi-Yurt,RU,43.22,46.2,38.73,91,94,0.74,overcast clouds
414,El Tigre,VE,8.8875,-64.2454,75.81,66,58,11.45,broken clouds
415,Fort Collins,US,40.5853,-105.0844,41.61,49,0,1.99,clear sky
416,Havoysund,NO,70.9963,24.6622,36.48,67,98,22.06,overcast clouds
417,Kuusamo,FI,65.9667,29.1833,23.04,93,100,10.36,overcast clouds
418,Torbay,CA,47.6666,-52.7314,19.58,86,75,17.27,light shower snow
419,Pore,CO,5.7272,-71.9947,76.75,54,61,4.25,broken clouds
420,Moindou,NC,-21.6924,165.677,80.55,80,79,16.71,broken clouds
421,Muhos,FI,64.808,25.9931,31.78,94,100,10.54,light snow
422,Ginir,ET,7.1333,40.7,54.73,54,25,4.38,scattered clouds
423,Shimoni,KE,-4.6476,39.3817,75.88,88,60,10.85,broken clouds
424,Cleethorpes,GB,53.5605,-0.0323,38.16,93,52,5.75,broken clouds
425,Teguldet,RU,57.3064,88.1667,7.88,94,100,7.61,light snow
426,Coihaique,CL,-45.5752,-72.0662,62.55,51,0,11.5,clear sky
427,Nosivka,UA,50.9315,31.5828,8.02,94,80,9.98,broken clouds
428,Alice Springs,AU,-23.7,133.8833,99.95,19,15,14.97,few clouds
429,Kamen-Na-Obi,RU,53.7884,81.3423,-5.69,94,100,4.23,overcast clouds
430,Cervo,ES,43.6702,-7.4101,53.96,92,99,14.29,overcast clouds
431,Pisco,PE,-13.7,-76.2167,69.85,88,0,5.75,clear sky
432,Tabou,CI,4.423,-7.3528,78.6,82,90,6.31,overcast clouds
433,Fukue,JP,32.6881,128.8419,37.76,65,75,14.97,broken clouds
434,Betsiamites,CA,48.9413,-68.646,-0.51,94,18,6.46,few clouds
435,Manado,ID,1.487,124.8455,83.17,83,75,6.91,broken clouds
436,Saint George,US,37.1041,-113.5841,50.34,34,0,1.01,clear sky
437,Leninsk,RU,48.7119,45.1994,33.66,83,100,12.97,light snow
438,Urumqi,CN,43.801,87.6005,5.95,85,75,2.24,mist
439,Marawi,PH,7.9986,124.2928,72.64,66,96,4.32,overcast clouds
440,Jacareacanga,BR,-6.2222,-57.7528,74.14,95,100,2.75,overcast clouds
441,Kuytun,RU,54.3419,101.5036,3.04,89,100,4.03,overcast clouds
442,Termiz,UZ,37.2242,67.2783,35.69,75,0,4.61,clear sky
443,Nioki,CD,-2.7167,17.6833,71.96,96,100,1.7,overcast clouds
444,Lao Cai,VN,22.4833,103.95,61.68,82,88,1.66,overcast clouds
445,Lampang,TH,18.3333,99.5,79.34,64,20,3.44,few clouds
446,Usinsk,RU,65.9939,57.5281,5.58,97,100,15.32,overcast clouds
447,Anadyr,RU,64.75,177.4833,-16.01,82,0,4.47,clear sky
448,Mackay,AU,-21.15,149.2,89.69,65,43,18.41,scattered clouds
449,Cap-Aux-Meules,CA,47.3821,-61.8597,10.45,67,100,12.66,overcast clouds
450,Vila,PT,42.0304,-8.1588,43.32,93,17,4.9,few clouds
451,Guanica,PR,17.9716,-66.908,76.91,90,87,4.29,overcast clouds
452,Bay Roberts,CA,47.5999,-53.2648,20.34,68,100,5.99,overcast clouds
453,Kieta,PG,-6.2167,155.6333,86.14,71,100,4.76,light rain
454,Lavrentiya,RU,65.5833,-171.0,-13.81,94,17,10.0,few clouds
455,Ixtapa,MX,20.7,-105.2,74.23,81,100,2.17,overcast clouds
456,Tandil,AR,-37.3217,-59.1332,68.31,56,0,10.0,clear sky
457,Srednekolymsk,RU,67.45,153.6833,-34.83,100,36,1.19,scattered clouds
458,San Javier,ES,37.8063,-0.8374,51.8,86,31,1.01,scattered clouds
459,Black River,JM,18.0264,-77.8487,78.8,83,0,3.96,clear sky
460,Macapa,BR,0.0389,-51.0664,76.98,94,75,2.3,broken clouds
461,Chilliwack,CA,49.1747,-121.9443,53.98,99,100,3.44,light rain
462,Eenhana,NA,-17.4667,16.3333,71.35,21,100,4.79,overcast clouds
463,Mbini,GQ,1.574,9.6134,78.15,83,99,3.13,overcast clouds
464,Jalu,LY,29.0331,21.5482,52.95,49,26,9.46,scattered clouds
465,Biskamzha,RU,53.4497,89.5272,-3.86,95,100,0.67,overcast clouds
466,Bassano,CA,50.7834,-112.4685,41.5,69,57,11.83,broken clouds
467,Buala,SB,-8.145,159.5921,85.48,72,79,8.03,light rain
468,Hohhot,CN,40.8106,111.6522,12.49,48,20,11.18,few clouds
469,Bonthe,SL,7.5264,-12.505,79.54,82,31,7.05,scattered clouds
470,Maarianhamina,AX,60.0973,19.9348,33.66,93,100,11.5,overcast clouds
471,Mapiripan,CO,2.8892,-72.1256,80.83,46,59,5.79,broken clouds
472,Staritsa,RU,56.5075,34.9354,-7.46,98,40,6.8,scattered clouds
473,Sena Madureira,BR,-9.0656,-68.6569,73.36,98,97,2.62,overcast clouds
474,Neryungri,RU,56.6709,124.6491,-14.15,99,100,3.67,overcast clouds
475,Kargasok,RU,59.0556,80.8572,-7.33,100,93,5.1,overcast clouds
476,Grants Pass,US,42.439,-123.3284,53.11,85,0,1.01,clear sky
477,Bonavista,CA,48.6499,-53.1147,19.11,55,83,19.15,broken clouds
478,Oktyabrskiy,RU,54.4815,53.471,-0.17,100,90,3.65,overcast clouds
479,Antofagasta,CL,-23.65,-70.4,65.48,78,40,5.21,scattered clouds
480,Okhotsk,RU,59.3833,143.3,1.87,85,100,7.74,overcast clouds
481,Altea,ES,38.5989,-0.0514,50.67,79,0,5.82,clear sky
482,Pitimbu,BR,-7.4706,-34.8086,77.59,75,100,11.36,overcast clouds
483,Toora-Khem,RU,52.4675,96.11,-11.67,99,100,0.56,overcast clouds
484,Hofn,IS,64.2539,-15.2082,38.08,78,35,24.2,scattered clouds
485,Meulaboh,ID,4.1363,96.1285,80.26,78,58,3.31,broken clouds
486,Pital,CO,2.2665,-75.8044,68.88,90,70,2.77,broken clouds
487,Arlit,NE,18.7369,7.3853,62.22,11,66,5.39,broken clouds
488,Takoradi,GH,4.8845,-1.7554,80.06,81,49,6.64,scattered clouds
489,Flinders,AU,-34.5833,150.8552,75.18,89,100,4.0,light rain
490,Qaqortoq,GL,60.7167,-46.0333,10.9,87,13,5.06,few clouds
491,Naryan-Mar,RU,67.6713,53.087,12.42,86,100,16.93,overcast clouds
492,La Palma,US,33.8464,-118.0467,76.08,21,20,4.0,few clouds
493,Angoche,MZ,-16.2325,39.9086,75.38,90,52,9.8,light rain
494,Waipawa,NZ,-41.4122,175.5153,70.43,77,91,6.49,overcast clouds
495,Jardim,BR,-21.4803,-56.1381,77.63,49,41,3.94,scattered clouds
496,Kiama,AU,-34.6833,150.8667,75.38,92,100,3.0,light rain
497,Maningrida,AU,-12.0667,134.2667,76.87,83,100,8.95,moderate rain
498,Temirtau,KZ,50.0544,72.9483,-9.15,87,77,4.07,broken clouds
499,Aquiraz,BR,-3.9014,-38.3911,81.18,86,62,7.72,broken clouds
500,Kavieng,PG,-2.5744,150.7967,84.56,69,7,6.85,clear sky
501,Talara,PE,-4.5772,-81.2719,70.14,88,41,11.56,scattered clouds
502,Teknaf,BD,20.8624,92.3058,68.4,65,0,2.95,clear sky
503,Paamiut,GL,61.994,-49.6678,17.71,94,100,6.11,overcast clouds
504,Saint-Alexandre,FR,44.2278,4.6214,38.39,76,5,15.46,clear sky
505,Nadym,RU,65.5333,72.5167,-7.76,100,77,6.53,broken clouds
506,Leningradskiy,RU,69.3833,178.4167,-19.7,97,63,7.11,broken clouds
507,Rock Springs,US,41.5875,-109.2029,29.64,50,0,12.66,clear sky
508,Codrington,AU,-38.2667,141.9667,79.52,46,94,13.73,overcast clouds
509,Jimenez,MX,28.3333,-105.4,54.34,39,100,5.97,overcast clouds
510,Bantry,IE,51.6833,-9.45,40.48,80,99,1.3,overcast clouds
511,Breyten,ZA,-26.3018,29.987,55.27,97,100,4.07,overcast clouds
512,Polva,EE,58.0603,27.0694,-7.67,94,5,4.97,clear sky
513,Beihai,CN,21.4833,109.1,61.9,79,100,13.27,overcast clouds
514,Nizhneangarsk,RU,55.7833,109.55,1.17,95,100,1.74,light snow
515,Howard Springs,AU,-12.497,131.047,75.11,75,100,9.6,moderate rain
516,Egvekinot,RU,66.3167,-179.1667,-11.4,88,2,10.65,clear sky
517,Rocha,UY,-34.4833,-54.3333,72.05,55,0,4.72,clear sky
518,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,88.43,55,50,2.26,scattered clouds
519,Umarkot,PK,25.3616,69.7362,56.8,52,74,5.61,broken clouds
520,Nanton,CA,50.3501,-113.7687,41.05,66,94,7.34,overcast clouds
521,San Andres,CO,12.5847,-81.7006,80.62,74,20,16.11,few clouds
522,Walvis Bay,NA,-22.9575,14.5053,65.08,94,15,3.44,few clouds
523,Gummidipundi,IN,13.4,80.15,77.99,79,28,1.23,scattered clouds
524,Scarborough,GB,54.2797,-0.4044,43.09,87,65,1.01,broken clouds
525,Denpasar,ID,-8.65,115.2167,83.86,74,20,4.61,few clouds
526,Liusha,CN,27.2098,108.59,42.12,82,100,1.74,overcast clouds
527,Muroto,JP,33.2833,134.15,44.64,53,41,15.86,scattered clouds
528,Khovu-Aksy,RU,51.1333,93.6,-10.14,92,61,6.51,broken clouds
529,Mtinko,TZ,-4.55,34.85,60.89,64,100,6.15,overcast clouds
530,Tautira,PF,-17.7333,-149.15,84.22,79,100,12.01,moderate rain
531,Moyale,KE,3.5167,39.0584,68.04,45,55,11.54,broken clouds
532,Sabang,ID,5.8933,95.3214,82.13,75,55,16.49,broken clouds
533,Markala,ML,13.7021,-6.0659,71.82,14,99,8.28,overcast clouds
534,San Francisco,US,37.7749,-122.4194,60.35,61,75,1.01,broken clouds
535,Otorohanga,NZ,-38.1833,175.2,83.55,45,16,9.33,few clouds
536,Luwuk,ID,-0.9516,122.7875,84.88,73,25,1.12,scattered clouds
537,Krasnaya Gora,RU,52.9995,31.6023,10.31,95,11,9.46,few clouds
538,Broken Hill,AU,-31.95,141.4333,92.91,31,0,12.66,clear sky
539,Ugoofaaru,MV,5.6667,73.0,81.28,73,90,7.87,overcast clouds
540,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-15.11,98,66,5.48,broken clouds
541,Harper,LR,4.375,-7.7169,78.91,81,61,7.43,broken clouds
542,Maromitsa,RU,59.8683,48.0123,-20.22,100,52,2.17,broken clouds
543,Peachland,CA,49.7665,-119.7357,39.85,78,100,4.0,overcast clouds
544,Seguela,CI,7.9611,-6.6731,73.29,21,12,1.12,few clouds
545,Marrakesh,MA,31.6315,-8.0083,46.47,71,19,3.44,few clouds
546,Shingu,JP,33.7333,135.9833,41.99,53,57,12.37,broken clouds
547,Perene,PE,-10.9492,-75.2261,70.23,98,100,1.5,overcast clouds
548,Carbonia,IT,39.1672,8.5222,43.99,73,0,7.65,clear sky
549,Chilca,PE,-12.5211,-76.7372,71.85,85,100,8.55,overcast clouds
550,Tessalit,ML,20.1986,1.0114,61.09,10,100,7.76,overcast clouds
551,Hingorja,PK,27.2109,68.416,46.51,57,14,1.9,few clouds
552,Coroico,BO,-16.1889,-67.7271,72.34,94,100,3.69,overcast clouds
553,Kharp,RU,66.8014,65.8081,3.76,89,76,9.31,broken clouds
554,Chivilcoy,AR,-34.8957,-60.0167,82.08,28,7,21.65,clear sky
555,Fairview,US,40.8126,-73.999,19.47,46,0,0.0,clear sky
556,Palu,ID,-0.8917,119.8707,81.97,83,100,2.13,overcast clouds
557,Luocheng,CN,29.3848,104.0286,46.87,69,100,4.03,overcast clouds
558,Sambava,MG,-14.2667,50.1667,74.84,90,100,3.87,overcast clouds
559,Tezpur,IN,26.6333,92.8,60.44,87,100,2.53,overcast clouds
560,Okha,RU,53.5739,142.9478,10.99,96,90,9.86,overcast clouds
561,Prainha,BR,-1.8,-53.48,73.85,91,100,2.8,overcast clouds
562,Hamilton,US,39.1834,-84.5333,31.59,53,0,3.0,clear sky
563,Kutoarjo,ID,-7.7169,109.9128,86.88,84,100,0.89,light rain
564,Manokwari,ID,-0.8667,134.0833,83.28,75,99,9.86,overcast clouds
565,Koch Bihar,IN,26.3167,89.4333,64.44,64,52,6.11,moderate rain
566,Gasa,PS,31.5,34.4667,52.92,40,0,7.49,clear sky
567,Taoudenni,ML,22.6783,-3.9836,60.21,8,50,6.98,scattered clouds
568,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,7.39,72,0,6.71,clear sky
569,General Roca,AR,-39.0333,-67.5833,86.63,7,0,11.86,clear sky
570,Kayanga,TZ,-1.5303,31.1511,56.86,86,100,1.95,overcast clouds
571,Sorland,NO,67.667,12.6934,41.18,94,100,37.94,overcast clouds
572,Abu Dhabi,AE,24.4667,54.3667,65.97,88,49,0.0,scattered clouds
573,Paredon,MX,16.0333,-93.8667,75.2,65,65,22.17,broken clouds
574,Rio Grande,BR,-32.035,-52.0986,70.29,90,0,8.72,clear sky
575,Baltay,RU,52.4652,46.6308,16.0,95,99,8.39,snow
576,Hirara,JP,24.8,125.2833,62.87,51,75,11.5,broken clouds
577,Warrnambool,AU,-38.3833,142.4833,77.81,64,99,16.55,overcast clouds
578,Sibu,MY,2.3,111.8167,77.31,100,40,2.3,scattered clouds
579,Santa Maria,BR,-29.6842,-53.8069,72.7,73,0,4.61,clear sky
580,Ilek,RU,51.5271,53.3831,3.06,97,51,4.74,broken clouds
581,Byron Bay,AU,-28.65,153.6167,82.51,57,9,8.37,clear sky
582,Mayumba,GA,-3.432,10.6554,76.55,88,100,4.25,overcast clouds
583,Svetlaya,RU,46.5389,138.3297,23.07,88,100,18.48,light snow
584,Plavinas,LV,56.6178,25.7255,10.51,96,47,2.59,scattered clouds
585,Veinticinco De Mayo,AR,-35.4323,-60.1727,87.06,24,12,21.0,few clouds
586,Paciran,ID,-6.8767,112.3761,78.94,82,99,8.63,overcast clouds
587,Sioux Lookout,CA,50.1001,-91.917,12.58,85,100,12.66,overcast clouds
588,Taree,AU,-31.9,152.4667,83.07,61,75,12.66,broken clouds
589,Porbandar,IN,21.6422,69.6093,59.58,59,0,12.3,clear sky
590,Karratha,AU,-20.7377,116.8463,98.98,29,10,3.71,clear sky
591,Ponta Delgada,PT,37.7333,-25.6667,62.51,77,20,18.41,few clouds
592,Taos,US,36.4072,-105.5731,37.22,55,0,1.01,clear sky
593,Sakakah,SA,29.9697,40.2064,56.77,79,0,5.86,clear sky
594,Andenes,NO,69.3143,16.1194,37.38,87,100,25.32,light rain
595,Salaberry-De-Valleyfield,CA,45.2501,-74.1325,-2.04,51,31,2.3,scattered clouds
596,Quatre Cocos,MU,-20.2078,57.7625,78.1,85,100,11.03,moderate rain
597,Bonfim,BR,3.0833,-59.95,83.3,55,91,9.51,overcast clouds
598,Shujalpur,IN,23.4,76.7167,47.32,80,0,6.38,clear sky
599,Kamenka,RU,51.3223,42.7678,22.75,97,100,8.59,snow
600,Puerto El Triunfo,SV,13.2833,-88.55,83.32,58,59,3.56,broken clouds
601,Goundam,ML,16.4145,-3.6708,68.56,9,6,8.86,clear sky
602,Arys,KZ,42.4252,68.795,35.82,45,100,3.83,overcast clouds
603,Porto Novo,BJ,6.4965,2.6036,80.44,82,100,5.66,overcast clouds
604,Tahta,EG,26.7693,31.5021,48.31,25,14,1.48,few clouds
605,Qazvin,IR,36.2797,50.0049,37.02,100,75,0.0,broken clouds
606,Emmett,US,43.8735,-116.4993,36.63,74,99,4.56,overcast clouds
607,Nurota,UZ,40.5614,65.6886,41.09,28,90,8.03,overcast clouds
608,Vila Velha,BR,-20.3297,-40.2925,78.94,81,20,9.22,few clouds
609,Vieux-Habitants,GP,16.0589,-61.7659,71.17,71,52,7.47,broken clouds
610,Carlisle,US,40.2015,-77.1889,19.87,70,11,3.62,few clouds
611,Margate,GB,51.3813,1.3862,47.97,95,96,5.99,overcast clouds
612,Shar,KZ,49.5886,81.0453,6.51,84,72,14.36,broken clouds
613,Taft,IR,31.7471,54.2088,39.15,42,0,4.61,clear sky
614,Moose Factory,CA,51.2585,-80.6094,5.0,78,100,16.11,snow
615,Maliq,AL,40.7058,20.6997,29.7,96,99,5.99,overcast clouds
616,Vostok,RU,46.4856,135.8833,-4.56,95,100,4.18,light snow
617,Shinpokh,PK,34.3292,71.1782,40.41,42,3,5.44,clear sky
618,Vao,NC,-22.6667,167.4833,77.04,87,46,24.72,scattered clouds
619,Nyahururu,KE,0.0421,36.3673,48.09,88,76,8.1,broken clouds
620,Zonalnaya Stantsiya,RU,56.4269,85.0221,7.12,82,75,8.95,light shower snow
621,Geraldton,AU,-28.7667,114.6,79.21,65,40,10.36,scattered clouds
622,Opunake,NZ,-39.4556,173.8583,71.35,71,100,16.98,overcast clouds
623,Vallenar,CL,-28.5708,-70.7581,70.84,53,16,2.82,few clouds
624,Ipueiras,BR,-7.0333,-40.45,70.72,74,12,4.12,few clouds
625,Rangpo,IN,27.1833,88.5333,58.41,75,94,2.28,overcast clouds
626,Gigmoto,PH,13.7796,124.39,80.11,66,3,11.97,clear sky
627,Kholuy,RU,56.575,41.8692,2.08,96,86,7.14,snow
628,Spornoye,RU,50.8448,37.2913,10.42,93,88,11.72,overcast clouds
629,Panambi,BR,-28.2925,-53.5017,79.43,41,0,7.83,clear sky
630,Portland,US,45.5234,-122.6762,57.6,88,100,1.01,overcast clouds
631,San Policarpo,PH,12.1791,125.5072,80.53,72,98,15.17,overcast clouds
632,Mizdah,LY,31.4451,12.9801,42.85,78,6,13.13,clear sky
633,Tuatapere,NZ,-46.1333,167.6833,56.82,80,85,16.04,overcast clouds
634,Kazachinskoye,RU,57.6953,93.2761,9.46,93,100,7.96,light snow
635,Itambacuri,BR,-18.0311,-41.685,71.38,94,100,3.94,overcast clouds
636,Ahuimanu,US,21.4447,-157.8378,78.51,59,40,13.8,scattered clouds
637,San Juan,AR,-31.5375,-68.5364,92.16,24,97,16.6,overcast clouds
638,Farafangana,MG,-22.8167,47.8333,73.35,95,100,6.64,overcast clouds
639,Beloha,MG,-25.1667,45.05,72.86,89,8,8.84,clear sky
640,Bagdarin,RU,54.4333,113.6,-11.69,90,8,3.47,clear sky
641,Seymchan,RU,62.8833,152.4333,-27.13,99,94,1.1,overcast clouds
642,Pietra Ligure,IT,44.1492,8.2821,50.41,31,0,1.01,clear sky
643,Yaan,NG,7.3833,8.5667,77.2,22,20,4.38,few clouds
644,Samarai,PG,-10.6167,150.6667,84.47,73,68,10.13,broken clouds
645,Nelson Bay,AU,-32.7167,152.15,81.95,66,11,11.1,few clouds
646,Puerto Del Rosario,ES,28.5004,-13.8627,64.15,72,0,12.66,clear sky
647,Jiangyou,CN,31.7667,104.7167,48.45,52,95,5.35,overcast clouds
648,Horsham,GB,51.064,-0.3272,47.91,80,75,4.61,broken clouds
649,Ozark,US,37.0209,-93.206,48.61,53,0,7.18,clear sky
650,Kandrian,PG,-6.2167,149.55,88.99,62,100,10.27,overcast clouds
651,Los Andes,CL,-32.8337,-70.5983,74.01,59,95,2.01,overcast clouds
652,Ambilobe,MG,-13.2,49.05,74.8,92,100,1.36,overcast clouds
653,Deputatskiy,RU,69.3,139.9,-24.97,99,100,3.91,overcast clouds
654,Djibo,BF,14.1022,-1.6306,71.26,14,99,6.11,overcast clouds
655,Ha Tinh,VN,18.3333,105.9,63.55,83,100,2.62,overcast clouds
656,Paita,PE,-5.0892,-81.1144,70.45,85,87,10.33,overcast clouds
657,Konstantinovka,RU,49.6167,127.9833,-16.65,96,90,1.72,overcast clouds
658,Borujerd,IR,33.8973,48.7516,43.03,90,51,3.87,broken clouds
659,Oakdale,US,44.963,-92.9649,35.62,76,0,1.99,clear sky
660,Maues,BR,-3.3836,-57.7186,75.61,84,98,1.36,overcast clouds
661,Kidodi,TZ,-7.6036,37.0044,71.78,95,100,2.91,overcast clouds
662,Flin Flon,CA,54.7682,-101.865,-5.75,95,100,3.76,overcast clouds
663,Sheridan,US,44.8333,-106.9173,43.18,49,40,1.99,scattered clouds
664,Brazzaville,CG,-4.2658,15.2832,80.91,89,40,6.91,thunderstorm
665,Rundu,NA,-17.9333,19.7667,69.44,83,100,4.9,overcast clouds
666,Tarsus,TR,36.9188,34.8784,52.18,95,100,7.23,overcast clouds
667,Tome,CL,-36.6167,-72.95,59.61,90,0,3.76,clear sky
668,Kaeo,NZ,-35.1,173.7833,76.98,56,3,8.46,clear sky
669,Malm,NO,64.0721,11.2172,44.8,85,100,7.56,light rain
670,Vieste,IT,41.8825,16.175,43.3,66,100,16.46,overcast clouds
671,Imbituba,BR,-28.24,-48.6703,75.09,91,46,3.18,scattered clouds
672,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.95,99,100,2.33,overcast clouds
673,Churapcha,RU,62.0025,132.4325,-17.41,94,100,0.96,overcast clouds
674,Magadan,RU,59.5667,150.8,3.47,83,62,6.44,broken clouds
675,Campbell River,CA,50.0163,-125.2446,47.12,99,100,1.01,mist
676,Nizhniye Vyazovyye,RU,55.7988,48.5248,12.83,98,89,6.02,overcast clouds
677,Havre-Saint-Pierre,CA,50.2334,-63.5986,0.19,58,0,12.66,clear sky
678,Balkhash,KZ,46.844,74.9804,2.01,85,0,11.18,clear sky
679,Kudahuvadhoo,MV,2.6708,72.8944,81.45,75,25,8.25,scattered clouds
680,Along,IN,28.1667,94.7667,56.44,72,100,1.07,overcast clouds
681,Aranos,NA,-24.1333,19.1167,76.78,43,92,9.35,overcast clouds
682,Brigantine,US,39.4101,-74.3646,21.02,54,0,0.0,clear sky
683,Seoul,KR,37.5683,126.9778,20.59,46,0,5.75,clear sky
684,Pervomayskoye,RU,43.919,46.7102,39.07,95,83,8.01,broken clouds
685,Bichena,ET,10.45,38.2,54.93,75,98,0.76,overcast clouds
686,West Odessa,US,31.8424,-102.4988,48.22,42,0,10.36,clear sky
